Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Изяславский уезд > Корница [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Изяславский уезд > Лабунь [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Изяславский уезд > Славута [50.30278,26.86833]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Изяславский уезд > Судилков [50.1729806,27.1376083]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Изяславский уезд > Шепетовка [50.18333,27.06667]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ковельский уезд > Ковель [51.21667,24.71667]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ковельский уезд > Мациов [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ковельский уезд > Мельница [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ковельский уезд > Несухойже [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ковельский уезд > Ратно [51.65,24.53333]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ковельский уезд > Турийск [51.08333,24.53333]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Кременецкий уезд > Белозорки [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Кременецкий уезд > Вишневец [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Кременецкий уезд > Вышгородок [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Кременецкий уезд > Катербург [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Кременецкий уезд > Кременец [50.097451401564861,25.735096191341526]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Кременецкий уезд > Лановцы [49.864396698344407,26.078228040992741]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Кременецкий уезд > Новый Олексинец [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Кременецкий уезд > Радзивилов [50.13333,25.25]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Кременецкий уезд > Шумск [50.11944,26.11667]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Кременецкий уезд > Ямполь [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Луцкий уезд > Бережница [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Луцкий уезд > Владимирец [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Луцкий уезд > Колки [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Луцкий уезд > Лишневка [51.47306,25.40528]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Луцкий уезд > Луцк [50.74778,25.32444]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Луцкий уезд > Рафаловка [51.30917,25.99611]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Луцкий уезд > Рожище [50.91278,25.27167]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Луцкий уезд > Сокуль [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Луцкий уезд > Торчин [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Луцкий уезд > Чарторийск [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоград-Волынский уезд > Новоград-Волынский [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоград-Волынский уезд > Полонное [50.11667,27.51667]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоградволынский уезд > Барановка [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоградволынский уезд > Берездов [50.46,27.12]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоградволынский уезд > Городница [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоградволынский уезд > Корец [50.61667,27.16667]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоградволынский уезд > Любар [49.92139,27.75833]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоградволынский уезд > Мирополь [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоградволынский уезд > Новая Чертория [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоградволынский уезд > Рогачёв [53.1,30.05]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Новоградволынский уезд > Романов [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Овручский уезд > Веледники [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Овручский уезд > Ксаверов [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Овручский уезд > Лучины [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Овручский уезд > Норинск [51.2675,28.56889]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Овручский уезд > Овруч [51.32444,28.80806]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Овручский уезд > Олевск [51.22778,27.64806]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Овручский уезд > Словечно [51.38111,28.35444]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Острожский уезд > Аннополь [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Острожский уезд > Гоща [50.598586,26.675253]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Острожский уезд > Киликиев [50.53472,27.04861]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Острожский уезд > Кунев [50.24083,26.36694]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Острожский уезд > Ляховцы [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Острожский уезд > Острог [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Александрия [31.2,29.91667]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Березно [51.,26.75]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Высоцк [60.61667,28.56667]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Домбровица [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Клевань [50.74583,26.0125]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Костополь [50.88333,26.44306]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Людвиополь [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Межиричи [48.562132278531223,35.773115301171153]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Ровно [50.61972,26.25139]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Степань [51.12833,26.30417]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Ровенский уезд > Тучин [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Староконстантиновский уезд > Базалия [49.71667,26.46667]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Староконстантиновский уезд > Волочиск [49.53333,26.16667]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Староконстантиновский уезд > Красилов [49.65,26.96667]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Староконстантиновский уезд > Кульчини [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Староконстантиновский уезд > Купель [,]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Староконстантиновский уезд > Ожиговцы [49.62833,26.23639]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Староконстантиновский уезд > Острополь [49.80639,27.55639]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Староконстантиновский уезд > Староконстантинов [49.75556,27.22083]
Российская империя {+1721-11-02/+1917-09-14} > Волынская (Изяславская) губерния {+1792/+1925} > Староконстантиновский уезд > Теофиполь [49.83333,26.41667]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Бирюченский уезд > Бирюч [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Бирюченский уезд > Верхососенск [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Бирюченский уезд > Ливенка [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Бобровский уезд > Бобров [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Бобровский уезд > Бутурлиновка [50.825,40.58889]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Богучарский уезд > Алексеевка [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Богучарский уезд > Богучар [49.93333,40.55]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Богучарский уезд > Калач [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Валуйский уезд > Валуйки [50.18333,38.11667]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Валуйский уезд > Уразово [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Воронежский уезд > Воронеж [51.67167,39.21056]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Задонский уезд > Задонск [52.38333,38.91667]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Землянский уезд > Землянск [51.90417,38.73056]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Коротоякский уезд > Коротояк [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Нижнедевицкий уезд > Нижнедевицк [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Новохоперский уезд > Новохоперск [51.1,41.61667]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Острогожский уезд > Острогожск [50.86667,39.06667]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Павловский уезд > Воронцовка [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Павловский уезд > Лосево [,]
Российская империя {+1721-11-02/+1917-09-14} > Воронежская губерния {+1796-12-12/+1928-05-14} > Павловский уезд > Павловск [,]
Российская империя {+1721-11-02/+1917-09-14} > Выборгская (Финляндская) губерния {+1744-01-25/+1940-03-31} > Вильманстранд [61.05833,28.18611]
Российская империя {+1721-11-02/+1917-09-14} > Выборгская (Финляндская) губерния {+1744-01-25/+1940-03-31} > Выборг [60.70917,28.74417]
Российская империя {+1721-11-02/+1917-09-14} > Выборгская (Финляндская) губерния {+1744-01-25/+1940-03-31} > Кексгольм [61.03333,30.11667]
Российская империя {+1721-11-02/+1917-09-14} > Выборгская (Финляндская) губерния {+1744-01-25/+1940-03-31} > Котка [60.46667,26.94583]
Российская империя {+1721-11-02/+1917-09-14} > Выборгская (Финляндская) губерния {+1744-01-25/+1940-03-31} > Сердоболь [61.7,30.66667]
Российская империя {+1721-11-02/+1917-09-14} > Выборгская (Финляндская) губерния {+1744-01-25/+1940-03-31} > Фридрихсгам [60.56972,27.19806]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Вятский уезд > Вятка [58.6,49.65]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Глазовский уезд > Глазов [58.14083,52.67417]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Елабужский уезд > Елабуга [55.76667,52.03333]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Котельничский уезд > Котельнич [58.3,48.33333]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Малмыжский уезд > Малмыж [56.52278,50.68083]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Нолинский уезд > Нолинск [57.55722,49.93417]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Орловский уезд > Орлов [,]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Сарапульский уезд > Воткинский завод [,]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Сарапульский уезд > Ижевский завод [,]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Сарапульский уезд > Сарапул [56.46667,53.8]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Слободский уезд > Слободской [58.724167,50.161167]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Уржумский уезд > Уржум [57.11667,50.]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Яранский уезд > Царевосанчурск [56.95,47.26667]
Российская империя {+1721-11-02/+1917-09-14} > Вятская губерния {+1796/+1929} > Яранский уезд > Яранск [57.303306,47.868806]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Белостокский уезд > Белосток [53.11667,23.16667]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Белостокский уезд > Гониондз [53.48917,22.73778]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Белостокский уезд > Гродек [49.78222,23.64361]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Белостокский уезд > Заблудово [53.01667,23.33333]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Белостокский уезд > Кнышин [53.31306,22.9175]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Белостокский уезд > Сураж [53.01667,32.4]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Белостокский уезд > Тростяны [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Бельский уезд > Бельск [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Бельский уезд > Боцьки [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Бельский уезд > Брянск [53.25,34.36667]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Бельский уезд > Дрошчин [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Бельский уезд > Клещели [52.57667,23.32139]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Бельский уезд > Мельник [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Бельский уезд > Нарев [52.433333,20.683333]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Бельский уезд > Немирово [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Бельский уезд > Семятичи [52.42722,22.8625]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Бельский уезд > Цехановец [52.68333,22.5]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Брестский уезд > Брест-Литовск [52.13333,23.66667]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Брестский уезд > Волчин [51.01833,18.05694]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Брестский уезд > Высоко Литовск [52.36667,23.36667]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Брестский уезд > Каменец-Литовский [52.40283,23.80833]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Брестский уезд > Милейчицы [52.51667,23.13333]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Брестский уезд > Чернавчицы [52.21167,23.74139]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Волковысский уезд > Волковыск [53.16667,24.46667]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Волковысский уезд > Зельва [53.15,24.81667]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Волковысский уезд > Лысково [56.01278,45.02528]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Волковысский уезд > Мстибово [53.11167,24.25639]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Волковысский уезд > Пески [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Волковысский уезд > Порозово [52.93611,24.36861]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Волковысский уезд > Росс [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Волковысский уезд > Свислочь [53.03333,24.10000]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Волковысский уезд > Яловка [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Гродненский уезд > Волпа [53.36889,24.37167]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Гродненский уезд > Гродно [53.66667,23.81667]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Гродненский уезд > Друскеники [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Гродненский уезд > Индура [53.45944,23.88361]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Гродненский уезд > Каменка [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Гродненский уезд > Крынки [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Гродненский уезд > Мосты [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Гродненский уезд > Озеры [54.857875,38.5438194]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Гродненский уезд > Скидель [53.58333,24.25]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Кобринский уезд > Антополь [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Кобринский уезд > Городец [56.65028,43.47028]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Кобринский уезд > Дрогичин [52.18333,25.15]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Кобринский уезд > Дывин [51.957639,24.575139]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Кобринский уезд > Кобрин [52.2,24.35]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Кобринский уезд > Мотоль [52.31528,25.61444]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Кобринский уезд > Хомск [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Пружанский уезд > Картузская Береза [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Пружанский уезд > Малеч [52.485,24.70722]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Пружанский уезд > Пружаны [52.55667,24.46444]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Пружанский уезд > Селец [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Пружанский уезд > Шерешево [52.55,24.21667]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Слонимский уезд > Биттень [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Слонимский уезд > Голынка [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Слонимский уезд > Дворец [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Слонимский уезд > Девятковичи [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Слонимский уезд > Деречин [53.25,24.91667]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Слонимский уезд > Жировицы [53.01306,25.34472]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Слонимский уезд > Косово [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Слонимский уезд > Озерница [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Слонимский уезд > Рожаны [52.88278,21.38556]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Слонимский уезд > Слоним [53.08333,25.31667]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Соколский уезд > Васильков [50.1775,30.32167]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Соколский уезд > Соколка [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Сокольский уезд > Домброва [53.65,23.35]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Сокольский уезд > Корыцин [53.48333,22.93333]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Сокольский уезд > Кузница [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Сокольский уезд > Новый Двор [,]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Сокольский уезд > Одельск [53.40556,23.7625]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Сокольский уезд > Сидра [31.76667,18.50556]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Сокольский уезд > Суховоля [53.57667,23.10167]
Российская империя {+1721-11-02/+1917-09-14} > Гродненская губерния {+1801/+1921-08-14} > Сокольский уезд > Янов [,]
Российская империя {+1721-11-02/+1917-09-14} > Дагестанская область {+1860-05-30/+1921} > Кюринский уезд > Дербент [42.06917,48.29583]
Российская империя {+1721-11-02/+1917-09-14} > Дагестанская область {+1860-05-30/+1921} > Темир-Хан-Шуринский уезд > Петровск [,]
Российская империя {+1721-11-02/+1917-09-14} > Дагестанская область {+1860-05-30/+1921} > Темир-Хан-Шуринский уезд > Темир-Хан-Шура [,]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Александровский уезд > Александровск [,]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Александровский уезд > Григорьевка [,]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Бахмутский уезд > Бахмут [48.60444,38.00667]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Верхнеднепровский (Верходнепровский) уезд > Анновка [,]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Верхнеднепровский (Верходнепровский) уезд > Верхнеднепровск [48.649772426607193,34.330483883076347]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Екатеринославский уезд > Екатеринослав [48.466600814240621,35.018155140696834]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Екатеринославский уезд > Никополь [,]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Мариупольский уезд > Мариуполь [47.13056,37.56389]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Новомосковский уезд > Котовка [,]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Новомосковский уезд > Новомосковск [,]
Российская империя {+1721-11-02/+1917-09-14} > Екатеринославская губерния {+1802-10-08/+1925-08-01} > Новомосковский уезд > Петроковка [,]
